days	firstversion	lastversion	file_name	classification
62	v3.4	v3.5	drivers/net/wireless/iwlwifi/iwl-trans-pcie-rx.c	MissingDead
62	v3.4	v3.5	drivers/net/wireless/iwlwifi/iwl-trans-pcie-rx.c	MissingDead
0	v2.6.37	v2.6.37	sound/core/timer.c	MissingDead
0	v3.2	v3.2	drivers/tty/serial/bfin_uart.c	MissingDead
0	v3.2	v3.2	drivers/tty/serial/bfin_uart.c	MissingDead
0	v3.2	v3.2	drivers/tty/serial/bfin_uart.c	MissingDead
0	v3.2	v3.2	drivers/tty/serial/bfin_uart.c	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.6	v3.6	drivers/staging/omap-thermal/omap-thermal.h	MissingUndead
0	v3.6	v3.6	arch/blackfin/mach-common/ints-priority.c	MissingUndead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf518/boards/ezbrd.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingUndead
0	v3.2	v3.2	include/linux/clk.h	MissingUndead
0	v3.2	v3.2	include/linux/clk.h	MissingUndead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.0	v3.0	drivers/usb/renesas_usbhs/mod.h	MissingUndead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.h	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.c	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.c	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.c	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.c	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.c	MissingDead
0	v3.2	v3.2	drivers/staging/media/as102/as102_drv.c	MissingDead
0	v3.2	v3.2	drivers/staging/rtl8192e/rtl_core.c	MissingDead
0	v3.2	v3.2	include/linux/clk.h	MissingDead
0	v3.2	v3.2	include/linux/clk.h	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf538/boards/ezkit.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf561/boards/acvilon.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf561/boards/acvilon.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/dnp5370.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/dnp5370.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/dnp5370.c	MissingUndead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/dnp5370.c	MissingUndead
0	v3.6	v3.6	drivers/tty/serial/8250/8250.h	MissingDead
0	v3.0	v3.0	drivers/usb/gadget/gadget_chips.h	MissingUndead
0	v2.6.37	v2.6.37	drivers/xen/xenbus/xenbus_probe.h	MissingUndead
0	v3.6	v3.6	drivers/staging/omap-thermal/omap-thermal.h	MissingDead
0	v3.6	v3.6	drivers/usb/host/ohci-hcd.c	MissingDead
0	v3.4	v3.4	drivers/net/wireless/iwlwifi/iwl-pci.c	MissingDead
0	v3.5	v3.5	drivers/net/wireless/iwlwifi/iwl-pci.c	MissingDead
0	v3.4	v3.4	drivers/net/ethernet/renesas/sh_eth.c	MissingDead
0	v2.6.37	v2.6.37	drivers/staging/brcm80211/include/linux_osl.h	MissingUndead
0	v3.6	v3.6	drivers/mtd/maps/wr_sbc82xx_flash.c	MissingDead
0	v3.4	v3.4	drivers/staging/ramster/zcache-main.c	MissingDead
0	v3.4	v3.4	drivers/staging/ramster/zcache-main.c	MissingDead
0	v3.4	v3.4	drivers/staging/ramster/zcache-main.c	MissingDead
0	v3.4	v3.4	drivers/staging/ramster/zcache-main.c	MissingDead
0	v3.4	v3.4	drivers/staging/ramster/zcache-main.c	MissingDead
0	v3.4	v3.4	drivers/staging/ramster/zcache-main.c	MissingDead
0	v3.5	v3.5	drivers/usb/host/ehci-hcd.c	MissingDead
0	v2.6.37	v2.6.37	arch/arm/mach-omap2/omap-iommu.c	MissingDead
0	v3.1	v3.1	arch/arm/mach-at91/at91sam9263_devices.c	MissingDead
0	v2.6.37	v2.6.37	arch/m68knommu/kernel/setup.c	MissingDead
0	v2.6.37	v2.6.37	arch/powerpc/kernel/process.c	MissingDead
0	v3.4	v3.4	arch/powerpc/kernel/irq.c	MissingDead
0	v2.6.37	v2.6.37	drivers/net/wireless/rt2x00/rt2800pci.c	MissingDead
0	v2.6.37	v2.6.37	drivers/net/wireless/rt2x00/rt2800pci.c	MissingDead
0	v2.6.37	v2.6.37	drivers/net/wireless/rt2x00/rt2800pci.c	MissingDead
0	v2.6.37	v2.6.37	drivers/net/wireless/rt2x00/rt2800pci.c	MissingDead
0	v2.6.37	v2.6.37	drivers/net/wireless/rt2x00/rt2800pci.c	MissingDead
0	v2.6.37	v2.6.37	drivers/net/stmmac/stmmac.h	MissingDead
0	v2.6.37	v2.6.37	drivers/staging/brcm80211/include/linux_osl.h	MissingDead
0	v3.6	v3.6	arch/blackfin/mach-common/ints-priority.c	MissingDead
0	v3.6	v3.6	arch/blackfin/mach-common/ints-priority.c	MissingDead
0	v3.5	v3.5	drivers/net/ethernet/nxp/lpc_eth.c	MissingDead
0	v3.5	v3.5	drivers/net/ethernet/nxp/lpc_eth.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf527/boards/tll6527m.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf527/boards/tll6527m.c	MissingDead
0	v3.6	v3.6	drivers/mtd/maps/wr_sbc82xx_flash.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf527/boards/tll6527m.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf518/boards/ezbrd.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf518/boards/ezbrd.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf518/boards/ezbrd.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/crisv10.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/crisv10.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_sport_uart.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_sport_uart.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_sport_uart.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_sport_uart.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_sport_uart.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_sport_uart.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_sport_uart.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/68360serial.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/68360serial.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/68360serial.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/68360serial.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/68360serial.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/68360serial.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/68360serial.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	drivers/serial/bfin_5xx.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	drivers/xen/xenbus/xenbus_probe.h	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.0	v3.0	drivers/usb/gadget/gadget_chips.h	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/dnp5370.c	MissingDead
0	v3.3	v3.3	arch/blackfin/mach-bf537/boards/dnp5370.c	MissingDead
0	v2.6.38	v2.6.38	arch/blackfin/kernel/kgdb.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.6	v3.6	arch/arm/mach-omap1/include/mach/usb.h	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.38	v2.6.38	arch/blackfin/kernel/kgdb.c	MissingDead
0	v2.6.38	v2.6.38	arch/blackfin/kernel/kgdb.c	MissingDead
0	v2.6.38	v2.6.38	arch/blackfin/kernel/kgdb.c	MissingDead
0	v2.6.38	v2.6.38	arch/m68knommu/platform/527x/config.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.6	v3.6	drivers/net/wireless/iwlwifi/pcie/drv.c	MissingDead
0	v2.6.38	v2.6.38	arch/m68knommu/platform/527x/config.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v3.6	v3.6	drivers/net/wireless/iwlwifi/pcie/rx.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.37	v2.6.37	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
0	v2.6.38	v2.6.38	drivers/tty/serial/vt8500_serial.c	MissingDead
0	v2.6.38	v2.6.38	drivers/tty/serial/vt8500_serial.c	MissingDead
0	v2.6.38	v2.6.38	drivers/tty/serial/vt8500_serial.c	MissingDead
0	v2.6.38	v2.6.38	kernel/irq/irqdesc.c	MissingDead
0	v2.6.39	v2.6.39	drivers/staging/zcache/zcache.c	MissingDead
0	v2.6.39	v2.6.39	drivers/staging/zcache/zcache.c	MissingDead
0	v2.6.39	v2.6.39	drivers/staging/zcache/zcache.c	MissingDead
0	v2.6.39	v2.6.39	drivers/staging/zcache/zcache.c	MissingDead
0	v3.0	v3.0	drivers/usb/renesas_usbhs/mod.h	MissingDead
0	v3.6	v3.6	arch/arm/mach-omap1/usb.c	MissingDead
0	v3.1	v3.1	arch/arm/mach-pxa/gumstix.c	MissingDead
0	v3.1	v3.1	arch/arm/mach-at91/at91rm9200_devices.c	MissingDead
0	v3.1	v3.1	arch/arm/mach-at91/at91sam9260_devices.c	MissingDead
0	v3.1	v3.1	arch/arm/mach-at91/at91sam9261_devices.c	MissingDead
0	v3.1	v3.1	arch/powerpc/kernel/idle_e500.S	MissingDead
0	v3.1	v3.1	fs/xfs/xfs_buf.c	MissingDead
0	v3.2	v3.2	arch/mips/txx9/rbtx4939/setup.c	MissingDead
0	v3.2	v3.2	arch/mips/txx9/generic/setup_tx4939.c	MissingDead
0	v3.2	v3.2	arch/powerpc/platforms/wsp/wsp_pci.c	MissingDead
0	v3.6	v3.6	drivers/net/wireless/iwlwifi/pcie/rx.c	MissingDead
0	v3.2	v3.2	drivers/tty/serial/bfin_uart.c	MissingDead
